ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R1778:S011, 炸蝦壽司口感很好。, 炸蝦壽司口感, 6.25, 6.00
R1779:S019, 豬肉很難咬爛。, 豬肉, 3.75, 5.75
R1781:S001, 生魚片很新鮮有一流水準。, 生魚片, 6.50, 6.00
R1781:S003, 但上菜的速度有待加強。, 上菜的速度, 4.00, 5.50
R1782:S008, 料理口味也不錯。, 料理口味, 6.00, 5.50
R1782:S010, 黑鮪魚好吃。, 黑鮪魚, 5.88, 5.38
R1784:S000, 生魚片蠻新鮮的。, 生魚片, 6.00, 5.50
R1784:S001, 食材還不錯。, 食材, 6.17, 5.67
R1785:S005, 食材新鮮度高。, 食材新鮮度, 5.75, 5.00
R1786:S002, 料理美味。, 料理, 6.12, 5.75
R1786:S004, 海鮮類都很新鮮。, 海鮮類, 6.12, 5.88
R1786:S005, 干貝真的大顆。, 干貝, 6.25, 6.00
R1788:S005, 飽滿入味的叉燒餡。, 叉燒餡, 6.50, 5.67
R1788:S008, 腸粉皮很Q彈。, 腸粉皮, 6.12, 5.62
R1788:S009, 蝦仁內餡十分美味。, 蝦仁內餡, 7.12, 6.75
R1788:S013, 豉汁鳳爪不是很好吃。, 豉汁鳳爪, 3.75, 5.25
R1788:S016, 叉燒炒麵味道還好。, 叉燒炒麵味道, 4.50, 4.38
R1788:S019, 芋頭西米露的西米露感覺少了點。, 西米露, 4.33, 4.50
R1788:S024, 提供的冷水感覺味道有點生。, 冷水, 4.12, 5.38
R1788:S026, 上菜速度也很快。, 上菜速度, 5.88, 5.50
R1790:S005, 臘味炒飯米飯粒粒分明。, 臘味炒飯米飯, 6.17, 6.00
R1790:S007, 臘腸份量太少。, 臘腸份量, 4.00, 6.33
R1790:S010, 蝦子超級大塊。, 蝦子, 6.12, 6.00
R1790:S011, 外皮酥脆可口。, 外皮, 6.12, 5.62
R1790:S016, 韭王鮮蝦腸粉的腸粉皮非常Q。, 韭王鮮蝦腸粉的腸粉皮, 6.62, 6.38
R1790:S020, 酥皮焗叉燒包外皮酥脆。, 酥皮焗叉燒包外皮, 6.00, 5.50
R1790:S032, 好運波蘿包飽足感十足。, 好運波蘿包飽足感, 6.17, 5.67
R1791:S016, 排骨酥炸蠻香的。, 排骨酥, 6.25, 5.75
R1792:S000, 豉汁蒸肉排味道不錯。, 豉汁蒸肉排味道, 5.80, 5.30
R1792:S002, 韮王鮮蝦腸粉的醬料是好吃。, 韮王鮮蝦腸粉的醬料, 6.00, 5.50
R1792:S003, 香煎蘿蔔糕煎的恰恰好。, 香煎蘿蔔糕, 5.75, 5.25
R1792:S005, 蝦腐皮卷炸的金黃酥脆。, 蝦腐皮卷, 6.25, 5.88
R1792:S007, 鮑汁悶鳳爪軟嫩。, 鮑汁悶鳳爪, 5.88, 5.38
R1792:S009, 凍檸茶檸檬味十足。, 凍檸茶檸檬味, 6.12, 5.75
R1793:S003, 他們的港點一直都很好吃。, 港點, 6.33, 6.17
R1793:S009, 整家餐廳的氛圍也不錯。, 餐廳的氛圍, 5.80, 5.20
R1795:S005, 豆腐我覺得不錯。, 豆腐, 5.75, 5.25
R1796:S002, 餐點水準很不錯。, 餐點, 5.75, 6.00
R1796:S007, 悶鮮竹卷很推。, 悶鮮竹卷, 7.12, 6.62
R1796:S015, 胡椒肚片湯湯頭濃郁。, 胡椒肚片湯湯頭, 6.00, 5.50
R1796:S017, 肚片很Q彈。, 肚片, 6.17, 5.83
R1796:S023, 餐廳服務人員態度較冷漠。, 服務人員態度, 4.00, 5.17
R1797:S009, 炒飯份量也是較少。, 炒飯份量, 4.75, 5.50
R1797:S013, 港點的表現也蠻不錯。, 港點的表現, 5.67, 6.00
R1800:S006, 尤其腸粉很難吃。, 腸粉, 3.50, 6.83
R1800:S007, 粉蒸排骨肥油多。, 粉蒸排骨肥油, 4.67, 5.00
R1800:S009, 推薦添好運流沙包。, 添好運流沙包, 6.50, 6.00
R1800:S010, 流沙內餡我最愛。, 流沙內餡, 7.00, 6.75
R1800:S013, 港點品質還算穩定。, 港點品質, 5.50, 5.12
R1801:S015, 豬肚口感也很好。, 豬肚口感, 6.33, 6.00
R1801:S018, 古法糯米雞超好吃。, 古法糯米雞, 7.00, 6.67
R1801:S019, 荷葉香氣很濃郁。, 荷葉香氣, 6.12, 5.75
R1801:S021, 糯米也非常好吃。, 糯米, 7.12, 6.75
R1801:S028, 黑色肝腸也是目前吃到最好吃的。, 黑色肝腸, 7.20, 7.00
R1801:S032, 香鬆炸豆腐不但好吃。, 香鬆炸豆腐, 6.67, 6.33
R1801:S040, 是目前喝到最好喝的港式凍檸茶。, 港式凍檸茶, 6.88, 6.38
R1801:S041, 錫蘭紅茶好喝。, 錫蘭紅茶, 5.88, 5.25
R1801:S046, 味道不錯的港式蘿蔔糕。, 港式蘿蔔糕, 5.75, 5.25
R1802:S028, 醬汁我覺得有點鹹。, 醬汁, 4.75, 5.38
R1802:S029, 但也算是好吃的腸粉。, 腸粉, 6.20, 5.70
R1802:S035, 我覺得雞肉有點蒸煮過度。, 雞肉, 4.00, 4.50
R1803:S000, 賽螃蟹最推。, 賽螃蟹, 7.00, 7.50
R1805:S003, XO炒飯鍋氣足。, XO炒飯鍋氣, 5.75, 5.25
R1805:S004, 叉燒包酥香。, 叉燒包, 5.88, 5.50
R1809:S023, 但炒飯的鍋氣不足。, 炒飯的鍋氣, 4.25, 4.25
R1809:S033, 刀削麵吃起來很有筋道。, 刀削麵, 6.25, 5.75
R1809:S036, 椒鹽軟殼蟹好吃。, 椒鹽軟殼蟹, 5.88, 5.50
R1809:S046, 炒水蓮調味很剛好。, 炒水蓮調味, 5.75, 5.50
R1809:S047, 餐廳內的服務生態度都很好。, 服務生態度, 6.50, 6.00
R1813:S005, 烤香螺真的是非常的好吃。, 烤香螺, 7.00, 7.17
R1813:S008, 飛魚卵炒飯非常好吃。, 飛魚卵炒飯, 7.00, 6.62
R1813:S010, 螃蟹肉質蠻鮮甜的。, 螃蟹肉質, 6.50, 6.00
R1813:S011, 小卷的話沒有那麼好吃。, 小卷, 4.12, 5.50
R1813:S013, 蛤蠣炒絲瓜也非常的清甜。, 蛤蠣炒絲瓜, 6.88, 6.62
R1814:S004, 湯頭完全沒入味。, 湯頭, 3.75, 5.62
R1815:S005, 櫻花蝦炒高麗菜好吃。, 櫻花蝦炒高麗菜, 5.62, 5.25
R1815:S006, 鮭魚味噌豆腐湯湯頭濃郁。, 鮭魚味噌豆腐湯湯頭, 5.75, 5.25
R1816:S000, 螃蟹新鮮。, 螃蟹, 6.00, 5.38
R1816:S009, 小卷米粉不大行。, 小卷米粉, 4.25, 4.75
R1816:S010, 小卷老老。, 小卷, 3.83, 5.33
R1816:S011, 但湯汁算濃郁。, 湯汁, 5.75, 5.50
R1816:S013, 蚵仔鮮度不夠。, 蚵仔鮮度, 3.83, 5.83
R1817:S004, 綜合生魚片中的旗魚非常乾。, 旗魚, 3.83, 6.00
R1817:S006, 鮪魚有一點腥。, 鮪魚, 3.80, 5.10
R1817:S008, 炒松阪肉味道調很好。, 炒松阪肉味道, 6.50, 6.00
R1817:S010, 蝦子蠻大隻的。, 蝦子, 6.12, 5.62
R1817:S013, 炸白身魚外酥內軟。, 炸白身魚, 6.00, 5.38
R1817:S015, 炸米餅口感層次很好。, 炸米餅口感層次, 6.38, 6.38
R1818:S003, 唯獨點餐人員態度每次都很差。, 點餐人員態度, 3.10, 5.40
R1819:S010, 鯧魚滋味鮮嫩。, 鯧魚滋味, 5.88, 5.38
R1819:S011, 米粉Q彈。, 米粉, 6.00, 5.33
R1819:S015, 炒飯粒粒分明的米飯。, 炒飯, 5.62, 5.25
R1820:S005, 白灼鮮蝦十分鮮甜。, 白灼鮮蝦, 6.50, 6.12
R1820:S008, 煎過的中卷香氣十足。, 中卷香氣, 6.38, 6.62
R1820:S011, 豆鼓鮮蚵蠻下飯的一道料理。, 豆鼓鮮蚵, 6.25, 5.50
R1820:S013, 蛋香海菜蛋蠻少的。, 蛋香海菜蛋, 3.88, 5.12
R1823:S002, 海鮮夠新鮮。, 海鮮, 6.25, 5.75
R1823:S006, 他的鯧魚米粉湯頭真的不錯。, 鯧魚米粉湯頭, 6.50, 6.00
R1825:S006, 石花凍飲很好喝。, 石花凍飲, 6.50, 6.12
R1826:S016, 螃蟹的價位略高。, 螃蟹的價位, 4.50, 5.00
R1827:S008, 新鮮美味鯊魚煙。, 鯊魚煙, 6.12, 5.75
R1828:S000, 炸魚皮酥脆。, 炸魚皮, 5.67, 5.33
R1828:S002, 紅燒砂鍋大排翅羹湯口味偏鹹。, 紅燒砂鍋大排翅羹湯口味, 4.50, 5.00
R1828:S004, 燕窩外皮非常酥脆。, 燕窩外皮, 6.88, 6.62
R1828:S006, 紅燒和牛肉肉質入口即化。, 紅燒和牛肉肉質, 6.25, 5.75
R1831:S002, 椒鹽排骨的蔥花口感非常好。, 蔥花口感, 6.25, 5.75
R1831:S003, 招牌蝦餃皇真的厲害。, 招牌蝦餃皇, 6.75, 6.38
R1831:S008, 脆皮炸子雞的皮就特別薄脆。, 脆皮炸子雞的皮, 6.30, 6.40
R1831:S011, 龍蝦肉非常好吃。, 龍蝦肉, 7.00, 6.67
R1831:S012, 脆皮叉燒包也很推。, 脆皮叉燒包, 6.25, 6.00
R1835:S002, 餐點份量非常足夠。, 餐點份量, 6.50, 5.50
R1835:S006, 鮑魚塔非常好吃。, 鮑魚塔, 7.00, 6.50
R1835:S008, 甜點腰果湯很香。, 腰果湯, 6.38, 6.62
R1837:S007, 招牌炒飯粒粒分明。, 招牌炒飯, 6.00, 5.17
R1839:S004, 大家可以點龍蝦湯泡飯超級推薦。, 龍蝦湯泡飯, 7.12, 7.50
R1839:S009, 招牌網通腸粉也好好吃。, 網通腸粉, 6.17, 6.00
R1839:S010, 軟Q的腸粉。, 腸粉, 6.00, 5.17
R1839:S013, 裡面的蝦味一樣鮮甜可口。, 蝦味, 6.50, 5.88
R1840:S002, 脆皮雞價格不低。, 脆皮雞價格, 4.80, 5.10
R1843:S004, 龍蝦調味不佳。, 龍蝦調味, 3.75, 4.62
R1844:S011, 魚片濃湯浸菜膽的魚腥味很重。, 魚腥味, 3.20, 5.60
R1845:S000, 很清爽的粵菜。, 粵菜, 6.17, 5.83
R1845:S001, 泰國米粒粒分明。, 泰國米, 6.12, 6.00
R1845:S002, 第一次吃到這麼乾爽的炒飯。, 炒飯, 6.00, 5.17
R1845:S007, 金銀蒜長春捲很好吃。, 金銀蒜長春捲, 6.75, 6.38
R1845:S010, 招牌網通腸粉也酥脆好吃。, 招牌網通腸粉, 6.17, 5.67
R1845:S014, 煎腸粉不推。, 煎腸粉, 3.88, 5.62
R1845:S015, 蔥花味不夠。, 蔥花味, 3.75, 4.88
R1846:S008, 海鮮豆腐煲的海鮮很豐富。, 海鮮, 6.12, 5.50
R1846:S011, 豆腐也很入味。, 豆腐, 6.25, 6.12
R1846:S013, 蒸蛋很滑順細緻。, 蒸蛋, 6.50, 6.25
R1846:S021, 內餡是綠豆沙香甜好吃。, 綠豆沙, 6.00, 5.75
R1848:S015, 紅酒菲力肉質軟嫩。, 紅酒菲力肉質, 6.00, 5.38
R1848:S016, 肋眼牛排Q彈爽口。, 肋眼牛排, 5.83, 5.50
R1848:S017, BBQ豬肋排份量超霸氣。, BBQ豬肋排份量, 6.75, 6.50
R1848:S018, 德國豬腳香酥。, 德國豬腳, 6.00, 5.50
R1849:S006, 鴨胸煎的水準很好。, 鴨胸, 6.00, 5.62
R1849:S008, 魷魚炸的很香但要趁熱吃。, 魷魚, 6.25, 5.88
R1849:S012, 且沙拉的醬調的好。, 沙拉的醬, 5.75, 5.38
R1849:S013, 濃湯套餐湯很好喝。, 濃湯套餐湯, 6.88, 6.75
R1849:S015, 甜點套餐雪Q餅很好吃。, 雪Q餅, 6.30, 5.80
R1849:S016, 鬆餅額外點的冰淇淋非常好吃。, 冰淇淋, 7.00, 6.75
R1849:S019, 因鬆餅口感不是很好。, 鬆餅口感, 3.83, 5.33
R1849:S020, 飲料點了熱奶蠻好喝的。, 熱奶, 6.00, 5.50
R1852:S002, 菲力牛份量有點少。, 菲力牛份量, 4.75, 5.38
R1852:S005, 豬肋排份量足。, 豬肋排份量, 5.62, 5.00
R1852:S007, 堅果塔好吃。, 堅果塔, 6.50, 5.90
R1853:S002, 自助吧食材新鮮。, 自助吧食材, 6.00, 5.50
R1854:S007, 五分熟的菲力牛排也很可口。, 菲力牛排, 6.50, 6.00
R1854:S008, 主廚特餐配的墨魚的熟度剛剛好。, 墨魚的熟度, 5.25, 5.25
R1855:S010, 但蔬果新鮮。, 蔬果, 6.33, 6.17
R1855:S013, 最推薦玉米筍。, 玉米筍, 7.00, 7.17
R1858:S005, 沙拉蔬食新鮮豐富。, 沙拉蔬食, 6.25, 5.88
R1858:S006, 竹筍很鮮甜。, 竹筍, 6.50, 6.00
R1858:S007, 玉米筍吃到很過癮。, 玉米筍, 6.50, 6.25
R1858:S011, 沙拉吧的熱食很多樣。, 熱食, 6.50, 6.50
R1858:S014, 鴨肉排餐肉質口感佳。, 鴨肉排餐肉質口感, 6.38, 5.88
R1859:S003, 菜很新鮮。, 菜, 6.38, 6.25
R1859:S004, 蝦子也肥美。, 蝦子, 6.38, 5.88
R1859:S005, 蘿蔔薯泥湯超好喝。, 蘿蔔薯泥湯, 7.00, 6.50
R1859:S007, 沙拉有個梅子醬很讚。, 梅子醬, 6.50, 6.40
R1859:S008, 銀耳也煮得很滑順。, 銀耳, 6.12, 6.00
R1861:S007, 南瓜湯很雷。, 南瓜湯, 3.67, 6.50
R1861:S008, 炸魚不太新鮮。, 炸魚, 4.00, 5.25
R1861:S010, 牛肉義大利麵肉很嫩。, 牛肉義大利麵肉, 6.62, 6.25
R1862:S007, 蒜味麵包濃郁好吃。, 蒜味麵包, 6.38, 6.12
R1862:S009, 前菜沙拉令人印象深刻。, 前菜沙拉, 6.50, 6.17
R1862:S010, 沙拉相當爽口。, 沙拉, 6.50, 6.25
R1862:S011, 很久沒有吃過這麼新鮮的沙拉。, 沙拉, 6.00, 5.75
R1862:S013, 豆腐的醬汁爽口。, 豆腐的醬汁, 6.17, 5.50
R1862:S022, 大推紅酒醬。, 紅酒醬, 6.62, 6.50
R1862:S024, 牛肉肉質不錯。, 牛肉肉質, 6.17, 5.67
R1862:S032, 紅豆湯也非常濃郁好喝。, 紅豆湯, 6.67, 7.00
R1864:S006, 鴨胸水準很好。, 鴨胸水準, 6.12, 5.62
R1864:S008, 魷魚炸的很香但要趁熱吃。, 魷魚, 6.67, 6.17
R1864:S013, 套餐裡的濃湯很好喝，附的麵包也很好吃。, 濃湯, 6.75, 6.25
R1864:S013, 套餐裡的濃湯很好喝，附的麵包也很好吃。, 麵包, 6.75, 6.25
R1864:S019, 因鬆餅口感不是很好。, 鬆餅口感, 4.17, 5.67
R1868:S009, 柚子醬很解膩。, 柚子醬, 6.50, 6.50
R1869:S011, 米飯QQ彈彈的。, 米飯, 6.25, 5.88
R1869:S013, 肉片比較推薦點松阪豬。, 松阪豬, 6.33, 6.00
R1869:S014, 吃了同行友人的一塊松阪豬還滿香的。, 松阪豬, 6.00, 5.62
R1872:S021, 肉類品質軟嫩不柴。, 肉類品質, 6.17, 6.00
R1874:S006, 泡菜也好吃。, 泡菜, 5.88, 5.38
R1877:S000, 整體肉的份量稍微有點少。, 肉的份量, 4.67, 5.00
R1877:S001, 牛五花很乾。, 牛五花, 3.70, 5.20
R1877:S002, 牛舌也是吃起來很沒有口感。, 牛舌, 4.00, 6.00
R1878:S005, 裡面比較推薦的是松阪豬。, 松阪豬, 6.38, 5.88
R1878:S009, 最近去吃他春季限定的套餐蜂蜜胡椒醬還蠻好吃的。, 蜂蜜胡椒醬, 6.25, 6.00
R1879:S009, 餐點的部份我覺得白米飯煮得不錯。, 白米飯, 5.75, 5.25
R1879:S016, 肉的鮮度完全沒有問題。, 肉的鮮度, 5.75, 5.25
R1883:S004, 白飯超級好吃。, 白飯, 7.00, 6.50
R1886:S007, 喜歡柚子胡椒醬。, 柚子胡椒醬, 6.33, 5.17
R1887:S026, 牛舌爽脆可口。, 牛舌, 6.00, 5.75
R1887:S033, 還有泡菜都很不錯。, 泡菜, 6.00, 5.33
R1889:S005, 焗烤份量不多。, 焗烤份量, 4.50, 5.40
R1889:S006, 12盎司紐約客牛排熟度不均。, 12盎司紐約客牛排熟度, 4.00, 4.67
R1891:S012, 青菜很美味。, 青菜, 6.88, 6.38
R1895:S002, 牛排肉質彈嫩多汁。, 牛排肉質, 6.12, 5.62
R1895:S007, 魚肉都很新鮮。, 魚肉, 6.12, 5.50
R1895:S008, 松阪豬料理就比較沒那麼驚艷。, 松阪豬料理, 4.50, 5.00
R1895:S015, 這次喝到的南瓜湯清甜濃郁。, 南瓜湯, 6.50, 5.67
R1896:S004, 孜然松阪豬香味濃郁。, 孜然松阪豬香味, 6.33, 5.83
R1896:S005, 家人點的牛小排軟嫩多汁。, 牛小排, 6.25, 6.00
R1896:S009, 濃湯是真材實料的南瓜濃湯。, 南瓜濃湯, 6.00, 5.67
R1898:S006, 滷豆干超好吃。, 滷豆干, 6.70, 7.00
R1898:S009, 餐點的份量都給的很足夠。, 餐點的份量, 6.50, 6.50
R1898:S011, 有非常好吃的大蒜麵包。, 大蒜麵包, 6.83, 6.67
R1899:S008, 濃郁的咖哩香茅砂鍋。, 咖哩香茅砂鍋, 6.00, 5.38
R1900:S005, 餐點精緻好吃。, 餐點, 6.17, 5.83
R1904:S004, 牛排讓人失望。, 牛排, 3.50, 6.50
R1905:S003, 煎雞排很好吃。, 煎雞排, 6.62, 6.38
R1909:S002, 今天表現最棒的是腸粉。, 腸粉, 6.83, 6.83
R1909:S005, 腐皮蝦腸粉非常好吃。, 腐皮蝦腸粉, 6.62, 6.75
R1911:S009, 珍珠丸肉口感非常彈牙。, 珍珠丸肉口感, 6.50, 6.38
R1911:S010, 芥蘭不會太老。, 芥蘭, 5.83, 5.00
R1911:S011, 叉燒酥外酥內軟。, 叉燒酥, 6.00, 6.00
R1912:S010, 點到的港式點心都好吃。, 港式點心, 5.83, 5.00
R1913:S008, 最重要的是餐點的口味都很不錯。, 餐點的口味, 6.33, 6.00
R1913:S009, 除了晶瑩鮮蝦餃沒有汁之外。, 晶瑩鮮蝦餃, 4.17, 4.50
R1913:S012, 魚子燒賣很大一顆，但魚子味道不太明顯, 魚子燒賣, 6.00, 6.00
R1913:S012, 魚子燒賣很大一顆，但魚子味道不太明顯, 魚子味道, 5.00, 5.33
R1914:S001, 石斑魚非常新鮮。, 石斑魚, 6.50, 6.12
R1914:S004, 小籠包表現得不錯。, 小籠包, 6.00, 5.50
R1915:S002, 螃蟹肉吃起來超級Q彈的。, 螃蟹肉, 6.12, 6.00
R1915:S008, 炸蝦捲很酥。, 炸蝦捲, 6.50, 5.83
R1916:S017, 炒牛河不推薦。, 炒牛河, 4.00, 5.50
R1917:S011, 蜜汁豬肋排肉質軟嫩。, 蜜汁豬肋排肉質, 5.88, 5.38
R1917:S012, 湯品類味噌鮭魚鍋有點鹹。, 味噌鮭魚鍋, 4.50, 5.10
R1918:S003, 鮮蝦腐皮卷腐皮的皮很脆。, 鮮蝦腐皮卷腐皮的皮, 6.38, 6.25
R1918:S004, 蓬萊珍珠丸調味不好。, 蓬萊珍珠丸調味, 4.12, 5.25
R1921:S004, 芋頭糕入口綿密。, 芋頭糕, 6.00, 5.62
R1921:S012, 牛肉炒河粉好吃。, 牛肉炒河粉, 6.00, 5.50
R1923:S002, 先說好話烤鴨皮非常脆。, 烤鴨皮, 6.50, 6.10
R1923:S019, 叉燒調味不錯。, 叉燒調味, 6.12, 5.38
R1923:S021, 其他品項金莎豆腐不錯。, 金莎豆腐, 5.62, 5.50
R1923:S022, 甘蔗蝦滿Q彈。, 甘蔗蝦, 6.12, 5.62
R1927:S001, 半份烤鴨份量少到誇張。, 半份烤鴨份量, 3.20, 5.80
R1927:S005, 其他港點不錯吃。, 其他港點, 5.75, 5.62
R1928:S005, 米飯有點硬。, 米飯, 4.38, 4.88
R1928:S011, 蒸蛋還不錯。, 蒸蛋, 5.75, 5.50
R1929:S003, 肉鬆豆皮最好吃。, 肉鬆豆皮, 6.62, 6.62
R1929:S007, 薑片真的不錯吃。, 薑片, 6.25, 6.25
R1932:S007, 茶碗蒸很大碗。, 茶碗蒸, 6.12, 5.62
R1932:S010, 配上滑嫩的蒸蛋。, 蒸蛋, 6.50, 6.12
R1933:S003, 海蜇太清淡。, 海蜇, 4.12, 5.38
R1933:S005, 壽司種類很多。, 壽司種類, 6.12, 6.38
R1933:S008, 百香茶鵝不錯。, 百香茶鵝, 5.80, 5.30
R1933:S011, 其中黑糖稻荷滿驚艷的。, 黑糖稻荷, 6.50, 6.12
R1933:S013, 蒸蛋超嫩。, 蒸蛋, 6.67, 6.67
R1934:S010, 味增湯超級讚欸。, 味增湯, 7.25, 7.62
R1937:S004, 鮭魚壽司較鬆散。, 鮭魚壽司, 4.33, 4.83
R1937:S005, 可能天氣炎熱鮭魚豆皮口味略不新鮮。, 鮭魚豆皮口味, 4.00, 5.33
R1937:S020, 醋飯口感還不錯。, 醋飯口感, 5.75, 5.12
R1939:S001, 壽司飯軟Q好吃。, 壽司飯, 6.67, 6.00
R1939:S006, 總之他們家壽司都滿好吃的。, 壽司, 6.00, 5.67
R1940:S004, 鮪魚壽司很好吃。, 鮪魚壽司, 6.25, 6.00
R1940:S009, 肉鬆壽司也很好吃。, 肉鬆壽司, 6.62, 6.50
R1941:S002, 壽司精緻好吃。, 壽司, 6.62, 6.12
R1941:S003, 味增湯很有味道。, 味增湯, 6.12, 6.25
R1942:S007, 而茶碗蒸則是個人覺得好吃的。, 茶碗蒸, 5.75, 5.50
R1944:S017, 鮭魚豆皮不錯。, 鮭魚豆皮, 6.00, 5.33
R1945:S037, 稍可惜是醋飯味道較淡。, 醋飯味道, 4.75, 5.12
R1946:S009, 壽司的內餡料蠻多的。, 壽司的內餡料, 6.00, 6.00
R1948:S003, 但這間的披薩厲害。, 披薩, 6.50, 5.88
R1948:S009, 炸雞與薯條也很優秀。, 炸雞, 6.75, 6.38
R1948:S009, 炸雞與薯條也很優秀。, 薯條, 6.75, 6.38
R1950:S011, 不過裡面的蟹肉棒絲很乾。, 蟹肉棒絲, 3.62, 5.62
R1950:S013, 炸雞有點讓人失望。, 炸雞, 3.75, 5.25
R1950:S028, 可樂也是沒什麼氣。, 可樂, 4.50, 5.33
R1951:S000, 炸雞皮薄酥脆。, 炸雞皮, 6.12, 5.75
R1951:S001, 薄皮比薩餡料豐富。, 薄皮比薩餡料, 6.12, 5.50
R1951:S006, 食材非常新鮮忍不住允指且一口接一口。, 食材, 6.50, 6.50
R1958:S004, 厚厚一層牽絲的起士非常夠味。, 起士, 6.50, 6.00
R1958:S007, 炸雞非常酥脆且帶汁，不太吃炸物的我都有點難以抗拒。, 炸雞, 6.58, 6.33
R1958:S011, 餐點是非常ok的，但價位就有點不親民。, 餐點, 5.75, 5.50
R1958:S011, 餐點是非常ok的，但價位就有點不親民。, 價位, 4.50, 4.25
R1959:S007, 薯條本人偏愛，只要不是冷掉不要太鹹我都愛。, 薯條, 6.50, 5.67
R1960:S004, 餅皮我覺得蠻好吃的不會太乾。, 餅皮, 5.88, 5.25
R1960:S009, 薯條偏乾炸雞口味也普通，不過整體我還是推薦來吃看看。, 薯條, 4.50, 5.38
R1960:S009, 薯條偏乾炸雞口味也普通，不過整體我還是推薦來吃看看。, 炸雞口味, 5.00, 5.00
R1960:S009, 薯條偏乾炸雞口味也普通，不過整體我還是推薦來吃看看。, 整體, 5.88, 5.62
R1961:S005, 炸雞超級好吃算是來店必吃。, 炸雞, 7.17, 6.83
R1961:S006, 上餐速度雖然比較慢，但是為了美味的披薩以及炸雞十分值得。, 上餐速度, 4.50, 4.75
R1961:S006, 上餐速度雖然比較慢，但是為了美味的披薩以及炸雞十分值得。, 披薩, 5.50, 5.50
R1961:S006, 上餐速度雖然比較慢，但是為了美味的披薩以及炸雞十分值得。, 炸雞, 5.50, 5.50
R1961:S009, 服務十分周到但要注意禁止攜帶外食。, 服務, 6.25, 6.12
R1962:S000, 店內空間很小，會跟旁邊的人很靠近。, 空間, 3.67, 5.00
R1962:S002, 鬆厚披薩很好吃，起司跟料都不少。, 鬆厚披薩, 6.75, 6.62
R1962:S002, 鬆厚披薩很好吃，起司跟料都不少。, 起司, 5.75, 5.38
R1962:S002, 鬆厚披薩很好吃，起司跟料都不少。, 料, 5.75, 5.38
R1962:S005, 肉鮮嫩多汁非常好吃，調味也很恰到好處。, 肉, 6.75, 6.25
R1962:S005, 肉鮮嫩多汁非常好吃，調味也很恰到好處。, 調味, 6.50, 6.00
R1962:S008, 只是熱量跟價格都偏高不能太常吃。, 價格, 4.50, 4.38
R1963:S000, 原本以為等這麼久再好吃都不會值得，結果真的好吃到不行。, NULL, 6.75, 6.75
R1963:S008, 炸雞也很好吃連冷掉也很可以。, 炸雞, 6.70, 6.30
R1965:S006, 第一次來點的海鮮披薩也是超級棒。, 海鮮披薩, 6.88, 7.00
R1965:S020, 缺點是位置有點太窄了。, 位置, 4.33, 4.50
R1966:S000, 老實說餐點價格真的偏高。, 餐點價格, 3.75, 5.62
R1966:S018, 薯條沒有記憶點，還有千萬千萬不建議點辣雞丁披薩。, 薯條, 5.00, 5.50
R1966:S018, 薯條沒有記憶點，還有千萬千萬不建議點辣雞丁披薩。, 辣雞丁披薩, 4.17, 5.50
R1967:S006, 披薩口味選擇不多但真的很好吃。, 披薩口味選擇, 4.67, 5.67
R1967:S006, 披薩口味選擇不多但真的很好吃。, 披薩, 6.67, 6.83
R1967:S007, 披薩裡頭滿滿餡料很有層次。, 披薩, 6.25, 5.75
R1967:S007, 披薩裡頭滿滿餡料很有層次。, 餡料, 6.25, 5.75
R1967:S009, 超推東貝拉肉醬麵，肉醬份量頗多麵條煮的也很Q彈。, 東貝拉肉醬麵, 6.50, 6.75
R1967:S009, 超推東貝拉肉醬麵，肉醬份量頗多麵條煮的也很Q彈。, 肉醬份量, 6.25, 6.00
R1967:S009, 超推東貝拉肉醬麵，肉醬份量頗多麵條煮的也很Q彈。, 麵條, 6.50, 6.50
